Simulation,Beta_flu,Beta_mrsa,Delta,Initial_infected_flu,Initial_infected_mrsa,Contact Number,Day,S,I_flu,I_mrsa,I_both,I_mrsa_R_flu,S_mrsa_R_flu
249,0.3,0.05,0.6,2,2,10,11,0,6,0,28,9,8
249,0.3,0.05,0.6,2,2,10,12,0,5,0,27,11,8
249,0.3,0.05,0.6,2,2,10,13,0,5,0,27,13,6
249,0.3,0.05,0.6,2,2,10,14,0,5,0,25,13,8
249,0.3,0.05,0.6,2,2,10,15,0,4,0,26,15,6
249,0.3,0.05,0.6,2,2,10,16,0,4,0,26,14,7
249,0.3,0.05,0.6,2,2,10,17,0,4,0,26,15,6
249,0.3,0.05,0.6,2,2,10,18,0,4,0,24,15,8
249,0.3,0.05,0.6,2,2,10,19,0,3,0,24,17,7
249,0.3,0.05,0.6,2,2,10,20,0,3,0,23,18,7
249,0.3,0.05,0.6,2,2,10,21,0,2,0,23,18,8
249,0.3,0.05,0.6,2,2,10,22,0,2,0,23,19,7
249,0.3,0.05,0.6,2,2,10,23,0,2,0,23,19,7
249,0.3,0.05,0.6,2,2,10,24,0,1,0,22,19,9
249,0.3,0.05,0.6,2,2,10,25,0,1,0,22,19,9
249,0.3,0.05,0.6,2,2,10,26,0,1,0,21,20,9
249,0.3,0.05,0.6,2,2,10,27,0,1,0,21,19,10
249,0.3,0.05,0.6,2,2,10,28,0,0,0,21,19,11
249,0.3,0.05,0.6,2,2,10,29,0,0,0,21,20,10
249,0.3,0.05,0.6,2,2,10,30,0,0,0,19,21,11
250,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
250,0.3,0.05,0.6,2,2,10,1,28,17,1,5,0,0
250,0.3,0.05,0.6,2,2,10,2,8,31,1,11,0,0
250,0.3,0.05,0.6,2,2,10,3,0,33,1,15,0,2
250,0.3,0.05,0.6,2,2,10,4,0,29,1,16,0,5
250,0.3,0.05,0.6,2,2,10,5,0,25,1,17,1,7
250,0.3,0.05,0.6,2,2,10,6,0,20,1,21,1,8
250,0.3,0.05,0.6,2,2,10,7,0,17,1,21,1,11
250,0.3,0.05,0.6,2,2,10,8,0,16,1,22,1,11
250,0.3,0.05,0.6,2,2,10,9,0,11,1,24,1,14
250,0.3,0.05,0.6,2,2,10,10,0,7,1,25,3,15
250,0.3,0.05,0.6,2,2,10,11,0,5,1,26,4,15
250,0.3,0.05,0.6,2,2,10,12,0,4,1,26,5,15
250,0.3,0.05,0.6,2,2,10,13,0,4,1,26,8,12
250,0.3,0.05,0.6,2,2,10,14,0,3,1,26,8,13
250,0.3,0.05,0.6,2,2,10,15,0,2,1,27,10,11
250,0.3,0.05,0.6,2,2,10,16,0,2,1,27,10,11
250,0.3,0.05,0.6,2,2,10,17,0,2,1,27,10,11
250,0.3,0.05,0.6,2,2,10,18,0,3,0,26,11,11
250,0.3,0.05,0.6,2,2,10,19,0,3,0,25,12,11
250,0.3,0.05,0.6,2,2,10,20,0,3,0,24,13,11
250,0.3,0.05,0.6,2,2,10,21,0,2,0,24,12,13
250,0.3,0.05,0.6,2,2,10,22,0,2,0,24,13,12
250,0.3,0.05,0.6,2,2,10,23,0,2,0,23,14,12
250,0.3,0.05,0.6,2,2,10,24,0,2,0,23,15,11
250,0.3,0.05,0.6,2,2,10,25,0,2,0,23,17,9
250,0.3,0.05,0.6,2,2,10,26,0,2,0,23,17,9
250,0.3,0.05,0.6,2,2,10,27,0,1,0,23,17,10
250,0.3,0.05,0.6,2,2,10,28,0,1,0,22,17,11
250,0.3,0.05,0.6,2,2,10,29,0,1,0,22,19,9
250,0.3,0.05,0.6,2,2,10,30,0,1,0,22,19,9
251,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
251,0.3,0.05,0.6,2,2,10,1,28,17,1,5,0,0
251,0.3,0.05,0.6,2,2,10,2,8,32,1,9,0,1
251,0.3,0.05,0.6,2,2,10,3,0,32,1,13,0,5
251,0.3,0.05,0.6,2,2,10,4,0,21,0,20,0,10
251,0.3,0.05,0.6,2,2,10,5,0,18,0,22,0,11
251,0.3,0.05,0.6,2,2,10,6,0,14,0,25,1,11
251,0.3,0.05,0.6,2,2,10,7,0,12,0,25,1,13
251,0.3,0.05,0.6,2,2,10,8,0,12,0,25,2,12
251,0.3,0.05,0.6,2,2,10,9,0,10,0,26,3,12
251,0.3,0.05,0.6,2,2,10,10,0,10,0,22,3,16
251,0.3,0.05,0.6,2,2,10,11,0,9,0,20,5,17
251,0.3,0.05,0.6,2,2,10,12,0,8,0,21,7,15
251,0.3,0.05,0.6,2,2,10,13,0,6,0,22,9,14
251,0.3,0.05,0.6,2,2,10,14,0,6,0,22,8,15
251,0.3,0.05,0.6,2,2,10,15,0,4,0,24,9,14
251,0.3,0.05,0.6,2,2,10,16,0,4,0,24,10,13
251,0.3,0.05,0.6,2,2,10,17,0,1,0,26,12,12
251,0.3,0.05,0.6,2,2,10,18,0,1,0,26,13,11
251,0.3,0.05,0.6,2,2,10,19,0,0,0,27,13,11
251,0.3,0.05,0.6,2,2,10,20,0,0,0,27,13,11
251,0.3,0.05,0.6,2,2,10,21,0,0,0,26,12,13
251,0.3,0.05,0.6,2,2,10,22,0,0,0,26,13,12
251,0.3,0.05,0.6,2,2,10,23,0,0,0,26,14,11
251,0.3,0.05,0.6,2,2,10,24,0,0,0,26,14,11
251,0.3,0.05,0.6,2,2,10,25,0,0,0,25,14,12
251,0.3,0.05,0.6,2,2,10,26,0,0,0,25,14,12
251,0.3,0.05,0.6,2,2,10,27,0,0,0,25,14,12
251,0.3,0.05,0.6,2,2,10,28,0,0,0,25,14,12
251,0.3,0.05,0.6,2,2,10,29,0,0,0,25,15,11
251,0.3,0.05,0.6,2,2,10,30,0,0,0,25,14,12
252,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
252,0.3,0.05,0.6,2,2,10,1,29,15,2,5,0,0
252,0.3,0.05,0.6,2,2,10,2,9,28,2,10,0,2
252,0.3,0.05,0.6,2,2,10,3,0,28,1,16,0,6
252,0.3,0.05,0.6,2,2,10,4,0,21,1,20,1,8
252,0.3,0.05,0.6,2,2,10,5,0,17,1,21,2,10
252,0.3,0.05,0.6,2,2,10,6,0,10,1,27,2,11
252,0.3,0.05,0.6,2,2,10,7,0,10,1,27,2,11
252,0.3,0.05,0.6,2,2,10,8,0,8,1,29,2,11
252,0.3,0.05,0.6,2,2,10,9,0,7,1,30,3,10
252,0.3,0.05,0.6,2,2,10,10,0,5,1,32,3,10
252,0.3,0.05,0.6,2,2,10,11,0,5,1,32,4,9
252,0.3,0.05,0.6,2,2,10,12,0,4,1,32,4,10
252,0.3,0.05,0.6,2,2,10,13,0,3,1,31,5,11
252,0.3,0.05,0.6,2,2,10,14,0,3,1,30,5,12
252,0.3,0.05,0.6,2,2,10,15,0,3,1,30,7,10
252,0.3,0.05,0.6,2,2,10,16,0,3,1,29,7,11
252,0.3,0.05,0.6,2,2,10,17,0,2,1,29,8,11
252,0.3,0.05,0.6,2,2,10,18,0,1,1,30,10,9
252,0.3,0.05,0.6,2,2,10,19,0,1,1,30,10,9
252,0.3,0.05,0.6,2,2,10,20,0,1,1,30,10,9
252,0.3,0.05,0.6,2,2,10,21,0,1,1,30,10,9
252,0.3,0.05,0.6,2,2,10,22,0,1,1,30,10,9
252,0.3,0.05,0.6,2,2,10,23,0,1,1,30,9,10
252,0.3,0.05,0.6,2,2,10,24,0,1,1,29,10,10
252,0.3,0.05,0.6,2,2,10,25,0,1,1,29,11,9
252,0.3,0.05,0.6,2,2,10,26,0,1,1,29,11,9
252,0.3,0.05,0.6,2,2,10,27,0,1,0,30,12,8
252,0.3,0.05,0.6,2,2,10,28,0,1,0,30,11,9
252,0.3,0.05,0.6,2,2,10,29,0,1,0,30,11,9
252,0.3,0.05,0.6,2,2,10,30,0,1,0,30,12,8
253,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
253,0.3,0.05,0.6,2,2,10,1,29,15,1,6,0,0
253,0.3,0.05,0.6,2,2,10,2,9,29,1,9,0,3
253,0.3,0.05,0.6,2,2,10,3,0,32,1,12,0,6
253,0.3,0.05,0.6,2,2,10,4,0,25,1,17,0,8
253,0.3,0.05,0.6,2,2,10,5,0,19,1,21,1,9
253,0.3,0.05,0.6,2,2,10,6,0,13,1,26,3,8
253,0.3,0.05,0.6,2,2,10,7,0,12,1,25,3,10
253,0.3,0.05,0.6,2,2,10,8,0,9,1,28,3,10
253,0.3,0.05,0.6,2,2,10,9,0,6,1,30,5,9
253,0.3,0.05,0.6,2,2,10,10,0,3,1,33,8,6
253,0.3,0.05,0.6,2,2,10,11,0,1,0,35,8,7
253,0.3,0.05,0.6,2,2,10,12,0,1,0,35,8,7
253,0.3,0.05,0.6,2,2,10,13,0,0,0,36,8,7
253,0.3,0.05,0.6,2,2,10,14,0,0,0,36,7,8
253,0.3,0.05,0.6,2,2,10,15,0,0,0,36,8,7
253,0.3,0.05,0.6,2,2,10,16,0,0,0,36,10,5
253,0.3,0.05,0.6,2,2,10,17,0,0,0,35,10,6
253,0.3,0.05,0.6,2,2,10,18,0,0,0,35,11,5
253,0.3,0.05,0.6,2,2,10,19,0,0,0,33,10,8
253,0.3,0.05,0.6,2,2,10,20,0,0,0,32,12,7
253,0.3,0.05,0.6,2,2,10,21,0,0,0,32,11,8
253,0.3,0.05,0.6,2,2,10,22,0,0,0,32,11,8
253,0.3,0.05,0.6,2,2,10,23,0,0,0,32,11,8
253,0.3,0.05,0.6,2,2,10,24,0,0,0,31,12,8
253,0.3,0.05,0.6,2,2,10,25,0,0,0,31,13,7
253,0.3,0.05,0.6,2,2,10,26,0,0,0,31,13,7
253,0.3,0.05,0.6,2,2,10,27,0,0,0,31,13,7
253,0.3,0.05,0.6,2,2,10,28,0,0,0,31,12,8
253,0.3,0.05,0.6,2,2,10,29,0,0,0,31,13,7
253,0.3,0.05,0.6,2,2,10,30,0,0,0,31,13,7
254,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
254,0.3,0.05,0.6,2,2,10,1,31,11,2,7,0,0
254,0.3,0.05,0.6,2,2,10,2,12,24,1,10,0,4
254,0.3,0.05,0.6,2,2,10,3,0,34,1,10,2,4
254,0.3,0.05,0.6,2,2,10,4,0,27,1,14,3,6
254,0.3,0.05,0.6,2,2,10,5,0,25,1,15,4,6
254,0.3,0.05,0.6,2,2,10,6,0,16,1,20,5,9
254,0.3,0.05,0.6,2,2,10,7,0,15,1,19,5,11
254,0.3,0.05,0.6,2,2,10,8,0,14,1,20,7,9
254,0.3,0.05,0.6,2,2,10,9,0,11,1,22,8,9
254,0.3,0.05,0.6,2,2,10,10,0,10,1,23,9,8
254,0.3,0.05,0.6,2,2,10,11,0,9,1,23,10,8
254,0.3,0.05,0.6,2,2,10,12,0,8,1,24,11,7
254,0.3,0.05,0.6,2,2,10,13,0,7,1,25,11,7
254,0.3,0.05,0.6,2,2,10,14,0,7,1,24,11,8
254,0.3,0.05,0.6,2,2,10,15,0,6,1,25,12,7
254,0.3,0.05,0.6,2,2,10,16,0,6,1,25,13,6
254,0.3,0.05,0.6,2,2,10,17,0,6,1,24,13,7
254,0.3,0.05,0.6,2,2,10,18,0,6,1,24,13,7
254,0.3,0.05,0.6,2,2,10,19,0,6,1,21,13,10
254,0.3,0.05,0.6,2,2,10,20,0,6,1,21,15,8
254,0.3,0.05,0.6,2,2,10,21,0,5,1,19,13,13
254,0.3,0.05,0.6,2,2,10,22,0,4,1,20,13,13
254,0.3,0.05,0.6,2,2,10,23,0,4,1,19,16,11
254,0.3,0.05,0.6,2,2,10,24,0,3,1,19,16,12
254,0.3,0.05,0.6,2,2,10,25,0,3,1,19,16,12
254,0.3,0.05,0.6,2,2,10,26,0,3,1,19,17,11
254,0.3,0.05,0.6,2,2,10,27,0,3,1,19,19,9
254,0.3,0.05,0.6,2,2,10,28,0,2,1,18,19,11
254,0.3,0.05,0.6,2,2,10,29,0,2,1,18,19,11
254,0.3,0.05,0.6,2,2,10,30,0,2,1,18,22,8
255,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
255,0.3,0.05,0.6,2,2,10,1,29,17,1,4,0,0
255,0.3,0.05,0.6,2,2,10,2,9,29,1,11,0,1
255,0.3,0.05,0.6,2,2,10,3,0,30,1,16,0,4
255,0.3,0.05,0.6,2,2,10,4,0,30,0,16,0,5
255,0.3,0.05,0.6,2,2,10,5,0,26,0,17,0,8
255,0.3,0.05,0.6,2,2,10,6,0,25,0,18,1,7
255,0.3,0.05,0.6,2,2,10,7,0,25,0,18,1,7
255,0.3,0.05,0.6,2,2,10,8,0,23,0,20,1,7
255,0.3,0.05,0.6,2,2,10,9,0,20,0,21,2,8
255,0.3,0.05,0.6,2,2,10,10,0,16,0,21,1,13
255,0.3,0.05,0.6,2,2,10,11,0,15,0,22,1,13
255,0.3,0.05,0.6,2,2,10,12,0,15,0,22,1,13
255,0.3,0.05,0.6,2,2,10,13,0,15,0,21,2,13
255,0.3,0.05,0.6,2,2,10,14,0,15,0,21,2,13
255,0.3,0.05,0.6,2,2,10,15,0,15,0,21,4,11
255,0.3,0.05,0.6,2,2,10,16,0,13,0,22,4,12
255,0.3,0.05,0.6,2,2,10,17,0,12,0,22,4,13
255,0.3,0.05,0.6,2,2,10,18,0,10,0,23,6,12
255,0.3,0.05,0.6,2,2,10,19,0,10,0,23,6,12
255,0.3,0.05,0.6,2,2,10,20,0,10,0,21,7,13
255,0.3,0.05,0.6,2,2,10,21,0,10,0,21,5,15
255,0.3,0.05,0.6,2,2,10,22,0,10,0,21,7,13
255,0.3,0.05,0.6,2,2,10,23,0,10,0,20,9,12
255,0.3,0.05,0.6,2,2,10,24,0,10,0,20,10,11
255,0.3,0.05,0.6,2,2,10,25,0,10,0,20,12,9
255,0.3,0.05,0.6,2,2,10,26,0,10,0,19,13,9
255,0.3,0.05,0.6,2,2,10,27,0,8,0,20,14,9
255,0.3,0.05,0.6,2,2,10,28,0,8,0,20,14,9
255,0.3,0.05,0.6,2,2,10,29,0,8,0,20,14,9
255,0.3,0.05,0.6,2,2,10,30,0,7,0,20,14,10
256,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
256,0.3,0.05,0.6,2,2,10,1,30,13,2,6,0,0
256,0.3,0.05,0.6,2,2,10,2,10,26,2,9,0,4
256,0.3,0.05,0.6,2,2,10,3,0,30,1,14,2,4
256,0.3,0.05,0.6,2,2,10,4,0,24,1,18,2,6
256,0.3,0.05,0.6,2,2,10,5,0,20,1,22,3,5
256,0.3,0.05,0.6,2,2,10,6,0,12,1,27,3,8
256,0.3,0.05,0.6,2,2,10,7,0,12,1,27,3,8
256,0.3,0.05,0.6,2,2,10,8,0,11,1,28,3,8
256,0.3,0.05,0.6,2,2,10,9,0,8,1,30,3,9
256,0.3,0.05,0.6,2,2,10,10,0,6,0,30,3,12
256,0.3,0.05,0.6,2,2,10,11,0,5,0,30,4,12
256,0.3,0.05,0.6,2,2,10,12,0,5,0,30,8,8
256,0.3,0.05,0.6,2,2,10,13,0,3,0,31,8,9
256,0.3,0.05,0.6,2,2,10,14,0,2,0,31,8,10
256,0.3,0.05,0.6,2,2,10,15,0,1,0,32,11,7
256,0.3,0.05,0.6,2,2,10,16,0,1,0,30,12,8
256,0.3,0.05,0.6,2,2,10,17,0,1,0,28,12,10
256,0.3,0.05,0.6,2,2,10,18,0,1,0,27,14,9
256,0.3,0.05,0.6,2,2,10,19,0,1,0,26,14,10
256,0.3,0.05,0.6,2,2,10,20,0,1,0,26,14,10
256,0.3,0.05,0.6,2,2,10,21,0,1,0,25,14,11
256,0.3,0.05,0.6,2,2,10,22,0,1,0,25,15,10
256,0.3,0.05,0.6,2,2,10,23,0,1,0,25,15,10
256,0.3,0.05,0.6,2,2,10,24,0,1,0,25,15,10
256,0.3,0.05,0.6,2,2,10,25,0,1,0,25,16,9
256,0.3,0.05,0.6,2,2,10,26,0,1,0,25,17,8
256,0.3,0.05,0.6,2,2,10,27,0,1,0,24,13,13
256,0.3,0.05,0.6,2,2,10,28,0,1,0,23,13,14
256,0.3,0.05,0.6,2,2,10,29,0,1,0,23,14,13
256,0.3,0.05,0.6,2,2,10,30,0,1,0,23,14,13
257,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
257,0.3,0.05,0.6,2,2,10,1,28,14,2,7,0,0
257,0.3,0.05,0.6,2,2,10,2,8,27,2,12,0,2
257,0.3,0.05,0.6,2,2,10,3,0,29,1,17,1,3
257,0.3,0.05,0.6,2,2,10,4,0,21,1,22,1,6
257,0.3,0.05,0.6,2,2,10,5,0,18,1,23,1,8
257,0.3,0.05,0.6,2,2,10,6,0,14,1,25,4,7
257,0.3,0.05,0.6,2,2,10,7,0,13,1,25,4,8
257,0.3,0.05,0.6,2,2,10,8,0,12,1,26,6,6
257,0.3,0.05,0.6,2,2,10,9,0,9,1,29,6,6
257,0.3,0.05,0.6,2,2,10,10,0,6,1,30,6,8
257,0.3,0.05,0.6,2,2,10,11,0,4,1,31,6,9
257,0.3,0.05,0.6,2,2,10,12,0,2,1,32,6,10
257,0.3,0.05,0.6,2,2,10,13,0,2,1,32,7,9
257,0.3,0.05,0.6,2,2,10,14,0,1,1,32,7,10
257,0.3,0.05,0.6,2,2,10,15,0,1,1,32,8,9
257,0.3,0.05,0.6,2,2,10,16,0,1,1,32,9,8
257,0.3,0.05,0.6,2,2,10,17,0,2,0,32,10,7
257,0.3,0.05,0.6,2,2,10,18,0,2,0,32,10,7
257,0.3,0.05,0.6,2,2,10,19,0,1,0,32,11,7
257,0.3,0.05,0.6,2,2,10,20,0,1,0,32,11,7
257,0.3,0.05,0.6,2,2,10,21,0,1,0,31,11,8
257,0.3,0.05,0.6,2,2,10,22,0,0,0,32,12,7
257,0.3,0.05,0.6,2,2,10,23,0,0,0,31,12,8
257,0.3,0.05,0.6,2,2,10,24,0,0,0,30,13,8
257,0.3,0.05,0.6,2,2,10,25,0,0,0,30,15,6
257,0.3,0.05,0.6,2,2,10,26,0,0,0,29,15,7
257,0.3,0.05,0.6,2,2,10,27,0,0,0,29,13,9
257,0.3,0.05,0.6,2,2,10,28,0,0,0,29,13,9
257,0.3,0.05,0.6,2,2,10,29,0,0,0,29,13,9
257,0.3,0.05,0.6,2,2,10,30,0,0,0,29,14,8
258,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
258,0.3,0.05,0.6,2,2,10,1,26,17,2,6,0,0
258,0.3,0.05,0.6,2,2,10,2,6,32,2,10,0,1
258,0.3,0.05,0.6,2,2,10,3,0,34,1,14,0,2
258,0.3,0.05,0.6,2,2,10,4,0,29,1,17,0,4
258,0.3,0.05,0.6,2,2,10,5,0,23,1,19,0,8
258,0.3,0.05,0.6,2,2,10,6,0,16,1,22,0,12
258,0.3,0.05,0.6,2,2,10,7,0,16,1,21,0,13
258,0.3,0.05,0.6,2,2,10,8,0,12,1,25,1,12
258,0.3,0.05,0.6,2,2,10,9,0,9,1,26,4,11
258,0.3,0.05,0.6,2,2,10,10,0,6,1,27,5,12
258,0.3,0.05,0.6,2,2,10,11,0,4,1,27,9,10
258,0.3,0.05,0.6,2,2,10,12,0,4,1,26,9,11
258,0.3,0.05,0.6,2,2,10,13,0,3,1,26,12,9
258,0.3,0.05,0.6,2,2,10,14,0,3,1,26,12,9
258,0.3,0.05,0.6,2,2,10,15,0,3,1,26,14,7
258,0.3,0.05,0.6,2,2,10,16,0,2,1,26,13,9
258,0.3,0.05,0.6,2,2,10,17,0,2,1,25,14,9
258,0.3,0.05,0.6,2,2,10,18,0,2,1,25,13,10
258,0.3,0.05,0.6,2,2,10,19,0,2,1,25,14,9
258,0.3,0.05,0.6,2,2,10,20,0,2,1,25,13,10
258,0.3,0.05,0.6,2,2,10,21,0,1,1,24,13,12
258,0.3,0.05,0.6,2,2,10,22,0,1,1,24,15,10
258,0.3,0.05,0.6,2,2,10,23,0,1,1,24,15,10
258,0.3,0.05,0.6,2,2,10,24,0,1,1,24,16,9
258,0.3,0.05,0.6,2,2,10,25,0,1,1,24,16,9
258,0.3,0.05,0.6,2,2,10,26,0,1,1,24,17,8
258,0.3,0.05,0.6,2,2,10,27,0,1,1,24,17,8
258,0.3,0.05,0.6,2,2,10,28,0,1,1,24,17,8
258,0.3,0.05,0.6,2,2,10,29,0,1,1,24,17,8
258,0.3,0.05,0.6,2,2,10,30,0,1,1,24,18,7
259,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
259,0.3,0.05,0.6,2,2,10,1,27,14,2,8,0,0
259,0.3,0.05,0.6,2,2,10,2,7,31,2,9,0,2
259,0.3,0.05,0.6,2,2,10,3,0,33,1,13,0,4
259,0.3,0.05,0.6,2,2,10,4,0,30,1,16,0,4
259,0.3,0.05,0.6,2,2,10,5,0,26,1,18,1,5
259,0.3,0.05,0.6,2,2,10,6,0,21,1,22,3,4
259,0.3,0.05,0.6,2,2,10,7,0,19,1,22,3,6
259,0.3,0.05,0.6,2,2,10,8,0,19,1,22,3,6
259,0.3,0.05,0.6,2,2,10,9,0,18,1,23,4,5
259,0.3,0.05,0.6,2,2,10,10,0,15,1,24,3,8
259,0.3,0.05,0.6,2,2,10,11,0,12,1,25,3,10
259,0.3,0.05,0.6,2,2,10,12,0,10,1,25,3,12
259,0.3,0.05,0.6,2,2,10,13,0,10,1,25,5,10
259,0.3,0.05,0.6,2,2,10,14,0,9,1,24,5,12
259,0.3,0.05,0.6,2,2,10,15,0,9,1,24,6,11
259,0.3,0.05,0.6,2,2,10,16,0,8,1,25,6,11
259,0.3,0.05,0.6,2,2,10,17,0,7,0,27,6,11
259,0.3,0.05,0.6,2,2,10,18,0,6,0,28,7,10
259,0.3,0.05,0.6,2,2,10,19,0,4,0,29,8,10
259,0.3,0.05,0.6,2,2,10,20,0,2,0,30,9,10
259,0.3,0.05,0.6,2,2,10,21,0,2,0,30,8,11
259,0.3,0.05,0.6,2,2,10,22,0,2,0,30,9,10
259,0.3,0.05,0.6,2,2,10,23,0,2,0,29,10,10
259,0.3,0.05,0.6,2,2,10,24,0,2,0,29,10,10
259,0.3,0.05,0.6,2,2,10,25,0,1,0,29,10,11
259,0.3,0.05,0.6,2,2,10,26,0,1,0,29,9,12
259,0.3,0.05,0.6,2,2,10,27,0,0,0,29,10,12
259,0.3,0.05,0.6,2,2,10,28,0,0,0,29,10,12
259,0.3,0.05,0.6,2,2,10,29,0,0,0,29,12,10
259,0.3,0.05,0.6,2,2,10,30,0,0,0,27,12,12
260,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
260,0.3,0.05,0.6,2,2,10,1,28,15,1,7,0,0
260,0.3,0.05,0.6,2,2,10,2,8,28,1,12,0,2
260,0.3,0.05,0.6,2,2,10,3,0,30,1,16,0,4
260,0.3,0.05,0.6,2,2,10,4,0,27,1,18,2,3
260,0.3,0.05,0.6,2,2,10,5,0,24,1,19,2,5
260,0.3,0.05,0.6,2,2,10,6,0,18,1,25,2,5
260,0.3,0.05,0.6,2,2,10,7,0,18,1,25,2,5
260,0.3,0.05,0.6,2,2,10,8,0,17,1,26,2,5
260,0.3,0.05,0.6,2,2,10,9,0,13,0,29,2,7
260,0.3,0.05,0.6,2,2,10,10,0,9,0,32,2,8
260,0.3,0.05,0.6,2,2,10,11,0,7,0,34,3,7
260,0.3,0.05,0.6,2,2,10,12,0,6,0,35,5,5
260,0.3,0.05,0.6,2,2,10,13,0,5,0,36,5,5
260,0.3,0.05,0.6,2,2,10,14,0,4,0,36,5,6
260,0.3,0.05,0.6,2,2,10,15,0,1,0,39,6,5
260,0.3,0.05,0.6,2,2,10,16,0,1,0,37,5,8
260,0.3,0.05,0.6,2,2,10,17,0,1,0,37,6,7
260,0.3,0.05,0.6,2,2,10,18,0,1,0,36,6,8
260,0.3,0.05,0.6,2,2,10,19,0,1,0,35,8,7
260,0.3,0.05,0.6,2,2,10,20,0,1,0,35,8,7
260,0.3,0.05,0.6,2,2,10,21,0,1,0,34,8,8
260,0.3,0.05,0.6,2,2,10,22,0,1,0,34,9,7
260,0.3,0.05,0.6,2,2,10,23,0,1,0,34,9,7
260,0.3,0.05,0.6,2,2,10,24,0,1,0,34,9,7
260,0.3,0.05,0.6,2,2,10,25,0,1,0,34,10,6
260,0.3,0.05,0.6,2,2,10,26,0,1,0,33,10,7
260,0.3,0.05,0.6,2,2,10,27,0,1,0,33,11,6
260,0.3,0.05,0.6,2,2,10,28,0,1,0,32,11,7
260,0.3,0.05,0.6,2,2,10,29,0,1,0,32,11,7
260,0.3,0.05,0.6,2,2,10,30,0,1,0,32,12,6
261,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
261,0.3,0.05,0.6,2,2,10,1,26,17,2,6,0,0
261,0.3,0.05,0.6,2,2,10,2,6,26,2,13,0,4
261,0.3,0.05,0.6,2,2,10,3,0,24,1,19,1,6
261,0.3,0.05,0.6,2,2,10,4,0,20,1,22,1,7
261,0.3,0.05,0.6,2,2,10,5,0,16,1,24,1,9
261,0.3,0.05,0.6,2,2,10,6,0,11,1,27,2,10
261,0.3,0.05,0.6,2,2,10,7,0,10,1,27,2,11
261,0.3,0.05,0.6,2,2,10,8,0,8,1,29,3,10
261,0.3,0.05,0.6,2,2,10,9,0,6,1,30,3,11
261,0.3,0.05,0.6,2,2,10,10,0,5,1,30,6,9
261,0.3,0.05,0.6,2,2,10,11,0,3,1,31,6,10
261,0.3,0.05,0.6,2,2,10,12,0,3,1,30,6,11
261,0.3,0.05,0.6,2,2,10,13,0,3,1,30,8,9
261,0.3,0.05,0.6,2,2,10,14,0,3,1,30,8,9
261,0.3,0.05,0.6,2,2,10,15,0,2,1,31,8,9
261,0.3,0.05,0.6,2,2,10,16,0,0,1,32,8,10
261,0.3,0.05,0.6,2,2,10,17,0,1,0,32,8,10
261,0.3,0.05,0.6,2,2,10,18,0,1,0,32,7,11
261,0.3,0.05,0.6,2,2,10,19,0,1,0,32,7,11
261,0.3,0.05,0.6,2,2,10,20,0,1,0,30,7,13
261,0.3,0.05,0.6,2,2,10,21,0,0,0,30,7,14
261,0.3,0.05,0.6,2,2,10,22,0,0,0,30,8,13
261,0.3,0.05,0.6,2,2,10,23,0,0,0,29,9,13
261,0.3,0.05,0.6,2,2,10,24,0,0,0,28,11,12
261,0.3,0.05,0.6,2,2,10,25,0,0,0,28,12,11
261,0.3,0.05,0.6,2,2,10,26,0,0,0,28,13,10
261,0.3,0.05,0.6,2,2,10,27,0,0,0,28,13,10
261,0.3,0.05,0.6,2,2,10,28,0,0,0,28,13,10
261,0.3,0.05,0.6,2,2,10,29,0,0,0,28,13,10
261,0.3,0.05,0.6,2,2,10,30,0,0,0,28,13,10
262,0.3,0.05,0.6,2,2,10,0,47,2,2,0,0,0
262,0.3,0.05,0.6,2,2,10,1,30,15,1,5,0,0
262,0.3,0.05,0.6,2,2,10,2,10,27,1,10,0,3
262,0.3,0.05,0.6,2,2,10,3,0,32,1,14,0,4
262,0.3,0.05,0.6,2,2,10,4,0,26,1,18,0,6
262,0.3,0.05,0.6,2,2,10,5,0,22,1,21,0,7
262,0.3,0.05,0.6,2,2,10,6,0,17,1,25,0,8
262,0.3,0.05,0.6,2,2,10,7,0,17,1,24,0,9
262,0.3,0.05,0.6,2,2,10,8,0,17,1,24,1,8
262,0.3,0.05,0.6,2,2,10,9,0,15,1,25,1,9
262,0.3,0.05,0.6,2,2,10,10,0,13,1,25,2,10
262,0.3,0.05,0.6,2,2,10,11,0,10,1,25,1,14
262,0.3,0.05,0.6,2,2,10,12,0,8,1,25,3,14
262,0.3,0.05,0.6,2,2,10,13,0,7,1,26,3,14
262,0.3,0.05,0.6,2,2,10,14,0,7,1,26,3,14
262,0.3,0.05,0.6,2,2,10,15,0,6,1,27,5,12
